City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
605,Mount Gambier,AU,2020-03-02 20:14:30,-37.83,140.77,51.8,93,90,5.88
606,New Norfolk,AU,2020-03-02 20:12:46,-42.78,147.06,55.4,54,75,8.05
607,Naze,JP,2020-03-02 20:14:19,28.37,129.48,60.8,72,40,5.82
608,Youghal,IE,2020-03-02 20:14:30,51.95,-7.85,42.01,80,20,11.41
609,Narsaq,GL,2020-03-02 20:13:13,60.92,-46.05,5.0,42,20,4.7
610,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
611,Itoman,JP,2020-03-02 20:13:09,26.12,127.67,62.6,88,53,5.82
612,Bereda,ES,2020-03-02 20:14:31,43.27,-7.54,51.01,76,40,9.17
613,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
614,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
615,Pisco,PE,2020-03-02 20:10:57,-13.7,-76.22,77.0,30,58,13.87
616,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
617,Mahanoro,MG,2020-03-02 20:14:32,-19.9,48.8,79.07,83,53,21.39
618,Reconquista,AR,2020-03-02 20:14:32,-29.15,-59.65,94.98,17,0,8.63
619,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
620,Bubaque,GW,2020-03-02 20:13:59,11.28,-15.83,81.1,75,0,11.48
621,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
622,Bethel,US,2020-03-02 20:09:25,41.37,-73.41,59.0,37,1,10.29
623,Lasa,IT,2020-03-02 20:13:16,46.62,10.7,35.01,96,90,3.53
624,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
625,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
626,Klaksvik,FO,2020-03-02 20:14:34,62.23,-6.59,33.8,86,100,11.41
627,Kangasala,FI,2020-03-02 20:14:34,61.46,24.08,35.6,100,75,5.82
628,Ulety,RU,2020-03-02 20:12:04,51.36,112.48,2.82,90,28,3.42
629,Chauk,MM,2020-03-02 20:14:35,20.88,94.82,65.89,30,27,8.68
630,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
631,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
632,Sao Joao Da Barra,BR,2020-03-02 20:13:39,-21.64,-41.05,73.4,94,90,11.41
633,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
634,Cidreira,BR,2020-03-02 20:13:28,-30.18,-50.21,73.38,71,0,19.33
635,Sao Filipe,CV,2020-03-02 20:13:03,14.9,-24.5,76.93,47,0,17.58
636,Santa Rosa,PH,2020-03-02 20:14:36,14.31,121.11,78.8,74,20,8.05
637,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
638,Sovetskiy,RU,2020-03-02 20:14:37,61.36,63.58,18.37,94,88,5.53
639,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
640,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
641,Gamba,GA,2020-03-02 20:13:00,-2.65,10.0,80.15,86,8,7.43
642,Ribeira Grande,PT,2020-03-02 20:14:38,38.52,-28.7,62.6,93,20,18.34
643,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
644,Springhill,US,2020-03-02 20:14:10,33.01,-93.47,75.0,64,1,14.99
645,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
646,Port Hedland,AU,2020-03-02 20:13:58,-20.32,118.57,78.8,88,1,5.82
647,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
648,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
649,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
650,Havre-Saint-Pierre,CA,2020-03-02 20:14:40,50.23,-63.6,24.8,73,75,5.82
651,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
652,Esperance,AU,2020-03-02 20:13:08,-33.87,121.9,59.0,77,75,6.93
653,Pisco,PE,2020-03-02 20:10:57,-13.7,-76.22,77.0,30,58,13.87
654,Vila Franca Do Campo,PT,2020-03-02 20:12:39,37.72,-25.43,62.6,88,20,12.75
655,Saint-Augustin,CA,2020-03-02 20:14:41,51.23,-58.65,11.89,87,0,7.61
656,Nikolskoye,RU,2020-03-02 20:12:26,59.7,30.79,34.0,86,20,4.47
657,Faanui,PF,2020-03-02 20:13:07,-16.48,-151.75,83.35,72,72,10.69
658,Socorro,US,2020-03-02 20:14:42,31.65,-106.3,70.0,22,1,12.75
659,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
660,Hamilton,US,2020-03-02 20:12:45,39.18,-84.53,52.0,87,90,4.7
661,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
662,Wuwei,CN,2020-03-02 20:14:43,37.93,102.64,24.94,45,0,1.21
663,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
664,Davila,PH,2020-03-02 20:14:43,18.47,120.58,76.15,71,45,14.05
665,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
666,Fortuna,US,2020-03-02 20:14:02,40.6,-124.16,59.0,66,1,23.04
667,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
668,Kamiiso,JP,2020-03-02 20:14:44,41.82,140.65,28.09,98,100,4.79
669,Kapaa,US,2020-03-02 20:11:54,22.08,-159.32,77.0,61,40,3.36
670,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
671,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
672,Tete,MZ,2020-03-02 20:14:45,-16.16,33.59,77.0,73,40,6.93
673,Tuktoyaktuk,CA,2020-03-02 20:12:51,69.45,-133.04,-40.0,65,5,4.7
674,Capinota,BO,2020-03-02 20:14:45,-17.72,-66.23,73.4,43,75,4.7
675,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
676,Luanda,AO,2020-03-02 20:14:45,-8.84,13.23,82.4,78,75,6.93
677,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
678,Aswan,EG,2020-03-02 20:14:46,24.09,32.91,68.0,16,0,6.93
679,Prince Rupert,CA,2020-03-02 20:14:46,54.32,-130.32,39.2,93,90,13.87
680,Pisco,PE,2020-03-02 20:10:57,-13.7,-76.22,77.0,30,58,13.87
681,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
682,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
683,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
684,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
685,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
686,Nome,US,2020-03-02 20:10:19,64.5,-165.41,-11.99,83,75,1.03
687,Wuwei,CN,2020-03-02 20:14:43,37.93,102.64,24.94,45,0,1.21
688,Hualmay,PE,2020-03-02 20:14:48,-11.1,-77.61,79.32,60,51,11.74
689,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
690,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
691,Wasilla,US,2020-03-02 20:14:49,61.58,-149.44,26.01,79,90,10.29
692,Sioux Lookout,CA,2020-03-02 20:14:23,50.1,-91.92,28.4,53,75,12.75
693,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
694,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
695,Port-Cartier,CA,2020-03-02 20:14:50,50.03,-66.87,25.0,79,90,12.75
696,Lima,PE,2020-03-02 20:11:59,-12.04,-77.03,82.4,58,2,13.87
697,Luanda,AO,2020-03-02 20:14:45,-8.84,13.23,82.4,78,75,6.93
698,Russell,US,2020-03-02 20:14:51,32.35,-85.2,66.99,93,90,11.41
699,Naze,JP,2020-03-02 20:14:19,28.37,129.48,60.8,72,40,5.82
700,Longonjo,AO,2020-03-02 20:14:51,-12.91,15.25,61.29,79,26,1.05
701,Mar Del Plata,AR,2020-03-02 20:08:55,-38.0,-57.56,84.2,66,20,10.29
702,Fairbanks,US,2020-03-02 20:10:20,64.84,-147.72,-0.99,76,75,5.82
703,Clacton-On-Sea,GB,2020-03-02 20:14:52,51.79,1.16,42.01,74,0,6.93
704,Guerrero Negro,MX,2020-03-02 20:14:52,27.98,-114.06,62.02,47,86,20.54
705,Arkhara,RU,2020-03-02 20:14:52,49.42,130.08,8.04,94,89,3.53
706,Tual,ID,2020-03-02 20:13:32,-5.67,132.75,83.52,74,100,6.04
707,Sabang,ID,2020-03-02 20:14:53,5.89,95.32,81.05,77,100,10.07
708,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
709,Taltal,CL,2020-03-02 20:14:53,-25.4,-70.48,69.69,64,1,7.7
710,Kahului,US,2020-03-02 20:11:27,20.89,-156.47,73.4,78,20,14.99
711,Vila,PT,2020-03-02 20:13:52,42.03,-8.16,54.0,100,75,10.29
712,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
713,Pacific Grove,US,2020-03-02 20:13:43,36.62,-121.92,66.0,20,1,8.05
714,Coruripe,BR,2020-03-02 20:14:54,-10.13,-36.18,82.67,69,0,12.03
715,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
716,Maningrida,AU,2020-03-02 20:14:55,-12.07,134.27,83.43,79,76,8.59
717,Sabha,LY,2020-03-02 20:14:55,27.04,14.43,66.0,16,0,10.49
718,Zhezkazgan,KZ,2020-03-02 20:12:52,47.8,67.71,15.58,90,31,10.49
719,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
720,Luderitz,NA,2020-03-02 20:14:55,-26.65,15.16,69.8,77,15,9.17
721,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
722,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
723,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
724,Aksarka,RU,2020-03-02 20:14:56,66.56,67.8,13.26,88,0,11.16
725,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
726,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
727,Traipu,BR,2020-03-02 20:14:57,-9.97,-37.0,83.88,56,20,15.64
728,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
729,Brae,GB,2020-03-02 20:14:57,60.4,-1.35,42.8,93,10,8.05
730,Jacareacanga,BR,2020-03-02 20:14:57,-6.22,-57.75,80.6,88,75,4.7
731,Madang,PG,2020-03-02 20:14:58,-5.22,145.8,82.58,77,5,4.14
732,Chuy,UY,2020-03-02 20:12:24,-33.7,-53.46,75.13,63,13,14.16
733,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
734,Alice Springs,AU,2020-03-02 20:13:01,-23.7,133.88,64.4,93,90,9.17
735,Januaria,BR,2020-03-02 20:14:58,-15.48,-44.37,75.92,91,53,4.38
736,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
737,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
738,Ossora,RU,2020-03-02 20:14:59,59.24,163.07,-0.44,69,0,2.06
739,Narsaq,GL,2020-03-02 20:13:13,60.92,-46.05,5.0,42,20,4.7
740,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
741,Vaini,TO,2020-03-02 20:12:37,-21.2,-175.2,78.8,88,20,6.93
742,Ramban,IN,2020-03-02 20:15:00,33.25,75.25,37.99,77,0,4.45
743,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
744,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
745,Burnie,AU,2020-03-02 20:15:00,-41.07,145.92,48.99,74,0,10.58
746,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
747,Prince Rupert,CA,2020-03-02 20:14:46,54.32,-130.32,39.2,93,90,13.87
748,Torbay,CA,2020-03-02 20:13:17,47.67,-52.73,27.0,86,75,26.4
749,Butaritari,KI,2020-03-02 20:12:39,3.07,172.79,82.58,78,100,22.59
750,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
751,Yilan,TW,2020-03-02 20:15:01,24.76,121.75,64.0,87,40,11.41
752,Lompoc,US,2020-03-02 20:10:41,34.64,-120.46,66.99,41,1,10.29
753,Bengkulu,ID,2020-03-02 20:13:48,-3.8,102.27,74.75,90,100,3.76
754,Butaritari,KI,2020-03-02 20:12:39,3.07,172.79,82.58,78,100,22.59
755,Grand Island,US,2020-03-02 20:10:40,40.92,-98.34,57.2,60,90,13.87
756,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
757,Tuatapere,NZ,2020-03-02 20:13:18,-46.13,167.68,55.99,90,100,11.99
758,Arraial Do Cabo,BR,2020-03-02 20:12:25,-22.97,-42.03,71.6,94,90,9.17
759,Dondo,MZ,2020-03-02 20:15:03,-19.61,34.74,68.29,89,99,1.66
760,Torbay,CA,2020-03-02 20:13:17,47.67,-52.73,27.0,86,75,26.4
761,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
762,Lagarto,BR,2020-03-02 20:15:04,-10.92,-37.65,86.0,62,20,16.11
763,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
764,Cidreira,BR,2020-03-02 20:13:28,-30.18,-50.21,73.38,71,0,19.33
765,Butaritari,KI,2020-03-02 20:12:39,3.07,172.79,82.58,78,100,22.59
766,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
767,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
768,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
769,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
770,Argayash,RU,2020-03-02 20:15:05,55.49,60.88,32.0,86,100,17.9
771,Port Elizabeth,ZA,2020-03-02 20:12:40,-33.92,25.57,68.0,94,75,3.36
772,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
773,Beira,MZ,2020-03-02 20:15:06,-19.84,34.84,80.64,68,100,9.95
774,Kodiak,US,2020-03-02 20:12:48,57.79,-152.41,28.4,42,1,14.99
775,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
776,Guarapari,BR,2020-03-02 20:15:06,-20.67,-40.5,78.8,78,75,11.41
777,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
778,Cape Town,ZA,2020-03-02 20:13:21,-33.93,18.42,68.0,82,0,14.99
779,Sakakah,SA,2020-03-02 20:15:07,29.97,40.21,57.2,41,0,6.93
780,Sangar,RU,2020-03-02 20:15:07,63.92,127.47,-17.34,99,59,1.66
781,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
782,Ilulissat,GL,2020-03-02 20:12:47,69.22,-51.1,-16.6,51,20,3.36
783,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
784,Port Lincoln,AU,2020-03-02 20:09:04,-34.73,135.87,59.63,75,97,16.55
785,Ust-Nera,RU,2020-03-02 20:15:08,64.57,143.2,-20.97,93,0,1.88
786,Bluff,NZ,2020-03-02 20:12:27,-46.6,168.33,55.99,90,100,11.99
787,Srednekolymsk,RU,2020-03-02 20:15:09,67.45,153.68,-8.09,86,0,8.97
788,Pachelma,RU,2020-03-02 20:15:09,53.24,43.35,31.1,83,100,12.64
789,Nikolayevsk-Na-Amure,RU,2020-03-02 20:15:09,53.14,140.73,-2.15,99,52,0.49
790,Aklavik,CA,2020-03-02 20:14:19,68.22,-135.01,-25.6,60,75,6.93
791,Hobyo,SO,2020-03-02 20:15:10,5.35,48.53,75.58,81,15,11.74
792,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
793,Cabo San Lucas,MX,2020-03-02 20:13:16,22.89,-109.91,82.0,34,40,14.99
794,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
795,Kars,TR,2020-03-02 20:15:11,40.6,43.09,37.4,69,75,3.36
796,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
797,Ponta Do Sol,PT,2020-03-02 20:15:11,32.67,-17.1,66.2,77,75,5.82
798,Marsh Harbour,BS,2020-03-02 20:15:11,26.54,-77.06,69.24,65,30,18.84
799,North Vernon,US,2020-03-02 20:15:11,39.01,-85.62,54.0,100,90,6.93
800,Hithadhoo,MV,2020-03-02 20:13:05,-0.6,73.08,83.41,71,85,7.0
801,Faanui,PF,2020-03-02 20:13:07,-16.48,-151.75,83.35,72,72,10.69
802,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
803,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
804,Uirauna,BR,2020-03-02 20:15:12,-6.52,-38.41,75.78,89,21,4.43
805,Fort Smith,US,2020-03-02 20:15:13,35.39,-94.4,78.01,47,40,11.41
806,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
807,Yantal,RU,2020-03-02 20:15:13,56.85,105.25,-3.55,99,0,3.2
808,Bethel,US,2020-03-02 20:09:25,41.37,-73.41,59.0,37,1,10.29
809,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
810,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
811,Hithadhoo,MV,2020-03-02 20:13:05,-0.6,73.08,83.41,71,85,7.0
812,Mar Del Plata,AR,2020-03-02 20:08:55,-38.0,-57.56,84.2,66,20,10.29
813,Carnarvon,AU,2020-03-02 20:13:13,-24.87,113.63,80.6,74,0,10.29
814,Fare,PF,2020-03-02 20:15:14,-16.7,-151.02,83.66,73,53,12.91
815,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
816,Cidreira,BR,2020-03-02 20:13:28,-30.18,-50.21,73.38,71,0,19.33
817,Nome,US,2020-03-02 20:10:19,64.5,-165.41,-11.99,83,75,1.03
818,Kaeo,NZ,2020-03-02 20:15:15,-35.1,173.78,73.0,100,90,8.95
819,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
820,Dingle,PH,2020-03-02 20:12:53,11.0,122.67,71.35,91,85,10.16
821,Kuldiga,LV,2020-03-02 20:15:16,56.97,21.96,41.0,93,100,6.93
822,Shintomi,JP,2020-03-02 20:15:16,32.08,131.47,49.98,67,5,8.37
823,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
824,Saint-Pierre,RE,2020-03-02 20:15:16,-21.34,55.48,80.6,94,100,13.87
825,Medicine Hat,CA,2020-03-02 20:15:16,50.05,-110.67,42.8,52,75,17.22
826,Xai-Xai,MZ,2020-03-02 20:15:17,-25.05,33.64,69.12,78,100,3.6
827,Geraldton,AU,2020-03-02 20:15:17,-28.77,114.6,77.0,47,0,19.46
828,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
829,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
830,Yellowknife,CA,2020-03-02 20:12:57,62.46,-114.35,0.0,70,75,13.87
831,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
832,Santa Fe Do Sul,BR,2020-03-02 20:15:18,-20.21,-50.93,76.3,88,11,5.86
833,Bambous Virieux,MU,2020-03-02 20:13:27,-20.34,57.76,80.6,94,75,10.29
834,Carnarvon,AU,2020-03-02 20:13:13,-24.87,113.63,80.6,74,0,10.29
835,Guerrero Negro,MX,2020-03-02 20:14:52,27.98,-114.06,62.02,47,86,20.54
836,Carupano,VE,2020-03-02 20:15:18,10.67,-63.26,81.77,62,0,8.48
837,Punta Arenas,CL,2020-03-02 20:12:26,-53.15,-70.92,62.6,63,75,25.28
838,Xuanwu,CN,2020-03-02 20:15:19,32.07,118.81,46.4,70,100,6.71
839,Touros,BR,2020-03-02 20:15:19,-5.2,-35.46,87.8,62,20,13.87
840,Castro,BR,2020-03-02 20:11:26,-24.79,-50.01,63.09,94,89,6.62
841,Fairbanks,US,2020-03-02 20:10:20,64.84,-147.72,-0.99,76,75,5.82
842,Cockburn Town,TC,2020-03-02 20:15:20,21.46,-71.14,75.2,64,75,17.22
843,Ust-Kuyga,RU,2020-03-02 20:15:20,70.02,135.6,-11.6,85,20,12.12
844,Karratha,AU,2020-03-02 20:13:27,-20.74,116.85,84.25,78,4,4.79
845,Kaitangata,NZ,2020-03-02 20:13:36,-46.28,169.85,64.99,72,100,3.0
846,Salalah,OM,2020-03-02 20:13:28,17.02,54.09,75.2,69,0,3.36
847,Lorengau,PG,2020-03-02 20:15:21,-2.02,147.27,84.6,73,21,5.95
848,Chicama,PE,2020-03-02 20:15:21,-7.84,-79.15,77.0,73,40,12.75
849,Qiongshan,CN,2020-03-02 20:15:21,20.01,110.35,68.0,94,30,8.08
850,Mayo,US,2020-03-02 20:15:22,38.89,-76.51,66.99,39,1,12.75
851,Nara,JP,2020-03-02 20:15:22,34.69,135.8,46.99,70,75,11.41
852,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
853,Mahebourg,MU,2020-03-02 20:13:34,-20.41,57.7,80.6,94,75,10.29
854,Hermanus,ZA,2020-03-02 20:13:42,-34.42,19.23,70.0,85,0,5.01
855,Kommunar,RU,2020-03-02 20:15:22,59.62,30.39,33.8,86,20,4.47
856,Prieska,ZA,2020-03-02 20:15:23,-29.66,22.75,79.41,36,59,5.17
857,Hobart,AU,2020-03-02 20:12:27,-42.88,147.33,55.4,54,75,8.05
858,Saskylakh,RU,2020-03-02 20:12:28,71.92,114.08,13.35,84,100,13.33
859,Busselton,AU,2020-03-02 20:12:26,-33.65,115.33,59.0,47,0,15.43
860,Thompson,CA,2020-03-02 20:07:32,55.74,-97.86,15.8,66,75,4.7
861,Boyolangu,ID,2020-03-02 20:15:24,-8.12,111.89,75.45,92,100,0.65
862,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
863,Hilo,US,2020-03-02 20:12:47,19.73,-155.09,77.0,65,1,3.36
864,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
865,Opuwo,NA,2020-03-02 20:15:25,-18.06,13.84,67.71,34,33,6.89
866,Tasiilaq,GL,2020-03-02 20:13:12,65.61,-37.64,30.2,74,97,20.8
867,Jamestown,US,2020-03-02 20:12:51,42.1,-79.24,48.2,93,90,13.87
868,Mataura,NZ,2020-03-02 20:12:23,-46.19,168.86,55.99,90,100,11.99
869,Shishou,CN,2020-03-02 20:15:25,29.72,112.42,44.11,89,100,9.57
870,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
871,Barrow,US,2020-03-02 20:13:32,71.29,-156.79,-36.4,95,40,6.93
872,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
873,Pinsk,BY,2020-03-02 20:15:27,52.12,26.1,41.67,92,100,7.54
874,Pevek,RU,2020-03-02 20:12:27,69.7,170.31,-7.89,98,100,9.37
875,Pangnirtung,CA,2020-03-02 20:13:03,66.15,-65.71,-20.2,61,40,2.24
876,East London,ZA,2020-03-02 20:13:27,-33.02,27.91,72.52,82,18,2.62
877,Upernavik,GL,2020-03-02 20:12:30,72.79,-56.15,-25.78,84,0,7.52
878,Sitka,US,2020-03-02 20:15:28,57.05,-135.33,37.4,86,90,12.75
879,Atuona,PF,2020-03-02 20:12:55,-9.8,-139.03,82.04,76,30,14.94
880,Avarua,CK,2020-03-02 20:12:32,-21.21,-159.78,82.4,88,0,4.7
881,Rikitea,PF,2020-03-02 20:12:36,-23.12,-134.97,80.17,79,100,17.52
882,Saint-Philippe,RE,2020-03-02 20:12:33,-21.36,55.77,80.6,94,96,13.87
883,San Quintin,MX,2020-03-02 20:15:29,30.48,-115.95,55.65,58,92,9.91
884,Tiksi,RU,2020-03-02 20:14:24,71.69,128.87,7.95,70,100,44.45
885,Faya,SA,2020-03-02 20:15:29,18.39,42.45,62.6,72,0,4.43
886,Kakinada,IN,2020-03-02 20:15:29,16.93,82.22,70.75,81,0,3.29
887,Resistencia,AR,2020-03-02 20:15:29,-27.46,-58.98,93.2,34,0,4.7
888,Port Hedland,AU,2020-03-02 20:13:58,-20.32,118.57,78.8,88,1,5.82
889,Bredasdorp,ZA,2020-03-02 20:13:34,-34.53,20.04,70.0,82,40,3.36
890,Qaanaaq,GL,2020-03-02 20:12:33,77.48,-69.36,-20.43,55,28,5.41
891,Kruisfontein,ZA,2020-03-02 20:13:02,-34.0,24.73,63.64,96,0,0.51
892,Qujing,CN,2020-03-02 20:15:30,25.48,103.78,45.45,76,0,5.59
893,Victoria,HK,2020-03-02 20:10:27,22.29,114.16,68.0,77,40,16.11
894,Bokhan,RU,2020-03-02 20:15:31,53.15,103.77,5.59,84,0,10.71
895,Nikolskoye,RU,2020-03-02 20:12:26,59.7,30.79,34.0,86,20,4.47
896,Araouane,ML,2020-03-02 20:15:31,18.9,-3.53,78.64,6,0,7.94
897,Kahului,US,2020-03-02 20:11:27,20.89,-156.47,73.4,78,20,14.99
898,Sterling,US,2020-03-02 20:12:55,39.01,-77.43,66.2,58,75,11.41
899,Albany,US,2020-03-02 20:10:25,42.6,-73.97,59.0,32,40,18.34
900,Dikson,RU,2020-03-02 20:12:27,73.51,80.55,1.89,99,98,9.78
901,New Norfolk,AU,2020-03-02 20:12:46,-42.78,147.06,55.4,54,75,8.05
902,Bairnsdale,AU,2020-03-02 20:15:32,-37.83,147.62,55.0,75,72,8.75
903,Provideniya,RU,2020-03-02 20:15:32,64.38,-173.3,-0.4,70,100,3.69
904,Hilo,US,2020-03-02 20:12:47,19.73,-155.09,77.0,65,1,3.36
905,Ushuaia,AR,2020-03-02 20:09:40,-54.8,-68.3,59.0,50,40,4.7
906,Port Alfred,ZA,2020-03-02 20:12:36,-33.59,26.89,69.01,94,7,6.46
907,Labuhan,ID,2020-03-02 20:14:25,-6.88,112.21,74.23,94,100,5.64
908,Puerto Ayora,EC,2020-03-02 20:14:05,-0.74,-90.35,86.0,62,20,11.41
909,Kaeo,NZ,2020-03-02 20:15:15,-35.1,173.78,73.0,100,90,8.95
910,Fairview,US,2020-03-02 20:15:34,40.81,-74.0,64.99,29,1,3.36
911,Rocha,UY,2020-03-02 20:14:22,-34.48,-54.33,78.91,50,0,15.82
